max_ma,min_ma,genus,lng,lat,lithology1,environment,THY0orTHE1
0.0117,0.0,Branta,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Elanus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Rallus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tringa,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bubo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Cathartes,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Haliaeetus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Callipepla,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
3.6,1.806,Uria,-169.464996,56.595001,siliciclastic,marine,1
70.6,66.0,Glyptodontopelta,-108.084167,36.343887,not reported,terrestrial,0
0.126,0.0117,Podilymbus,-97.188499,27.883499,sandstone,pond,1
0.126,0.0117,Ciconia,-97.188499,27.883499,sandstone,pond,1
0.126,0.0117,Branta,-97.188499,27.883499,sandstone,pond,1
0.126,0.0117,Anas,-97.188499,27.883499,sandstone,pond,1
0.126,0.0117,Meleagris,-97.188499,27.883499,sandstone,pond,1
0.126,0.0117,Colinus,-97.188499,27.883499,sandstone,pond,1
0.126,0.0117,Limnodromus,-97.188499,27.883499,sandstone,pond,1
0.126,0.0117,Corvus,-97.188499,27.883499,sandstone,pond,1
0.0117,0.0,Tachybaptus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Podilymbus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Pelecanus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Phalacrocorax,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Nyctanassa,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Butorides,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Ardea,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Egretta,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Tigrisoma,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Dendrocygna,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Cairina,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Anas,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Aythya,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Pandion,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Gallinula,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Fulica,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Charadrius,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Himantopus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Limosa,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Numenius,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Tringa,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Calidris,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Thalasseus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Sterna,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Cathartes,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Coragyps,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Accipiter,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Rupornis,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Harpia,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Caracara,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Ortalis,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Ortalis,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Ortalis,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Colinus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Odontophorus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Cyrtonyx,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Zenaida,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Claravis,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Columbina,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Leptotila,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Geotrygon,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Ara,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Eupsittula,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Amazona,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Amazona,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Crotophaga,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Morococcyx,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Tyto,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Momotus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Megaceryle,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Aulacorhynchus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Myiodynastes,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Tyrannus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Pachyramphus,-92.504997,14.825,siliciclastic,terrestrial,1
0.0117,0.0,Quiscalus,-92.504997,14.825,siliciclastic,terrestrial,1
0.781,0.126,Anas,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Aythya,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Bucephala,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Meleagris,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Phoebastria,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Ciconia,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Morus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Phalacrocorax,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Anhinga,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Ardea,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Eudocimus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Rallus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Fulica,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Grus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Pinguinus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Bubo,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Aix,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Mareca,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Anas,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Spatula,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Aythya,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Meleagris,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Podilymbus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Phoebastria,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Ciconia,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Phalacrocorax,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Phalacrocorax,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Phalacrocorax,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Nyctanassa,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Haliaeetus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Buteo,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Fulica,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Grus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Pinguinus,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Bubo,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Strix,-80.470001,27.525557,sandstone,mire,1
0.781,0.126,Conuropsis,-80.470001,27.525557,sandstone,mire,1
0.0117,0.0,Gavia,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Morus,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Phalacrocorax,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Branta,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Cathartes,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Larus,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Larus,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Larus,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Alca,-80.974998,29.110001,not reported,terrestrial,1
0.0117,0.0,Pelecanus,-90.665001,39.080002,siliciclastic,terrestrial,1
0.0117,0.0,Pelecanus,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Pelecanus,-90.063614,38.062778,siliciclastic,terrestrial,1
0.0117,0.0,Cygnus,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Elanoides,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Ictinia,-90.063614,38.062778,siliciclastic,terrestrial,1
0.0117,0.0,Antigone,-90.063614,38.062778,siliciclastic,terrestrial,1
0.0117,0.0,Aquila,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Haliaeetus,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Tympanuchus,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Antigone,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Limosa,-89.449997,41.0,siliciclastic,terrestrial,1
0.0117,0.0,Numenius,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Numenius,-90.014999,38.705002,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-90.063614,38.062778,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-88.214996,41.384998,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-90.014999,38.705002,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-89.507225,37.681389,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-89.43,37.794998,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-87.68,41.654999,siliciclastic,terrestrial,1
0.0117,0.0,Ectopistes,-89.0,41.32,siliciclastic,terrestrial,1
0.0117,0.0,Conuropsis,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Campephilus,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Corvus,-90.059998,38.654999,siliciclastic,terrestrial,1
0.0117,0.0,Corvus,-88.214996,41.384998,siliciclastic,terrestrial,1
0.0117,0.0,Ictinia,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Anas,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Spatula,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Aythya,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Aythya,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Aix,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Elanoides,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Falco,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Bonasa,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Tympanuchus,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Colinus,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Meleagris,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Ectopistes,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Strix,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Dryocopus,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Colaptes,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Corvus,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Corvus,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Quiscalus,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Campephilus,-81.910004,39.860001,siliciclastic,terrestrial,1
0.0117,0.0,Anas,-82.545998,39.396999,siliciclastic,cave,1
0.0117,0.0,Meleagris,-82.545998,39.396999,siliciclastic,cave,1
0.0117,0.0,Ectopistes,-82.545998,39.396999,siliciclastic,cave,1
0.0117,0.0,Cygnus,-82.599998,39.68,siliciclastic,cave,1
0.0117,0.0,Bonasa,-82.599998,39.68,siliciclastic,cave,1
0.0117,0.0,Tympanuchus,-82.599998,39.68,siliciclastic,cave,1
0.0117,0.0,Colinus,-82.599998,39.68,siliciclastic,cave,1
0.0117,0.0,Meleagris,-82.599998,39.68,siliciclastic,cave,1
0.0117,0.0,Ectopistes,-82.599998,39.68,siliciclastic,cave,1
0.0117,0.0,Corvus,-82.599998,39.68,siliciclastic,cave,1
0.0117,0.0,Anas,-82.650002,39.060001,siliciclastic,cave,1
0.0117,0.0,Meleagris,-82.650002,39.060001,siliciclastic,cave,1
0.0117,0.0,Buteo,-82.678001,39.125,siliciclastic,cave,1
0.0117,0.0,Meleagris,-81.440002,41.310001,siliciclastic,cave,1
0.0117,0.0,Strix,-81.440002,41.310001,siliciclastic,cave,1
0.126,0.0,Tyto,-61.766998,17.667,not reported,cave,1
0.126,0.0,Columbina,-72.309998,19.395,siliciclastic,cave,1
0.126,0.0,Tyto,-72.309998,19.395,siliciclastic,cave,1
0.0117,0.0,Crotophaga,-72.285004,19.395,siliciclastic,cave,1
0.0117,0.0,Tyrannus,-72.285004,19.395,siliciclastic,cave,1
190.8,174.1,Grallator,-109.518654,38.576462,sandstone,terrestrial,1
190.8,174.1,Grallator,-109.286041,40.442963,sandstone,eolian,1
190.8,174.1,Grallator,-109.286041,40.442963,sandstone,eolian,1
190.8,174.1,Grallator,-109.286041,40.442963,sandstone,eolian,1
208.5,201.3,Grallator,-109.124847,39.094193,not reported,terrestrial,1
70.6,66.0,Anodontosaurus,-113.005402,51.862801,sandstone,terrestrial,0
83.5,70.6,Dryptosaurus,-74.300003,40.299999,sandstone,estuary,1
83.5,70.6,Euoplocephalus,-111.620003,50.630001,not reported,terrestrial,0
83.5,70.6,Euoplocephalus,-111.51165,50.733894,not reported,terrestrial,0
83.5,70.6,Euoplocephalus,-111.563438,50.728191,not reported,terrestrial,0
83.6,72.1,Euoplocephalus,-112.643303,48.933521,not reported,terrestrial,0
83.5,70.6,Scolosaurus,-111.516441,50.73951,not reported,terrestrial,0
83.5,70.6,Euoplocephalus,-111.598022,50.822277,not reported,terrestrial,0
157.3,152.1,Miragaia,-106.291,41.967098,not reported,terrestrial,0
83.5,70.6,Akainacephalus,-111.446114,37.6875,sandstone,crevasse splay,0
237.0,201.3,Lepidus,-101.321587,32.180401,mudstone,terrestrial,1
33.9,28.1,Makahala,-124.518433,48.345985,sandstone,deep-water,1
37.2,33.9,Bathornis,-102.724518,43.643951,not reported,terrestrial,1
33.3,30.8,Bathornis,-102.5,43.299999,not reported,terrestrial,1
30.8,26.3,Bathornis,-102.5,43.299999,not reported,terrestrial,1
20.44,13.82,Puffinus,-116.800003,32.116669,sandstone,marine,1
20.44,13.82,Morus,-116.800003,32.116669,sandstone,marine,1
20.44,13.82,Puffinus,-116.800003,32.116669,sandstone,marine,1
20.44,13.82,Divisulcus,-116.800003,32.116669,sandstone,marine,1
20.44,13.82,Sula,-116.800003,32.116669,sandstone,marine,1
20.44,13.82,Morus,-116.800003,32.116669,sandstone,marine,1
15.97,13.82,Morus,-118.5,35.299999,siltstone,shoreface,1
15.97,13.82,Diomedea,-118.5,35.299999,siltstone,shoreface,1
15.97,13.82,Megalodytes,-118.5,35.299999,siltstone,shoreface,1
15.97,13.82,Puffinus,-118.5,35.299999,siltstone,shoreface,1
15.97,13.82,Puffinus,-118.5,35.299999,siltstone,shoreface,1
15.97,13.82,Phoebastria,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Diomedea,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Morus,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Puffinus,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Puffinus,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Puffinus,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Presbychen,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Sula,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Megapaloelodus,-118.912178,35.465393,siltstone,terrestrial,1
15.97,13.82,Sula,-118.949997,35.549999,siltstone,marine,1
15.97,13.82,Presbychen,-118.949997,35.549999,siltstone,marine,1
15.97,13.82,Diomedea,-117.629173,33.659168,sandstone,marine,1
55.8,50.3,Calciavis,-110.666664,41.666668,limestone,lacustrine delta plain,1
0.126,0.0117,Aythya,-83.714905,42.853958,claystone,mire,1
0.126,0.0117,Haliaeetus,-83.714905,42.853958,claystone,mire,1
0.126,0.0117,Meleagris,-84.049622,41.915318,not reported,terrestrial,1
13.6,10.3,Mycteria,-97.699997,28.6,sandstone,terrestrial,1
83.5,70.6,Saurornitholestes,-79.841667,34.239445,claystone,marine,1
83.5,70.6,Appalachiosaurus,-79.841667,34.239445,claystone,marine,1
70.6,66.0,Appalachiosaurus,-80.052223,33.88028,sandstone,delta plain,1
83.5,70.6,Saurornitholestes,-79.529167,34.064167,sandstone,marine,1
83.5,70.6,Appalachiosaurus,-79.529167,34.064167,sandstone,marine,1
125.0,100.5,Dromaeosauripus,-109.734406,38.722645,dolomite,terrestrial,1
157.3,145.0,Hesperornithoides,-105.439041,42.629375,siltstone,wet floodplain,1
99.6,93.5,Macroelongatoolithus,-111.943001,38.976002,not reported,channel,1
105.3,93.5,Macroelongatoolithus,-110.935402,39.184601,not reported,terrestrial,1
105.3,93.5,Macroelongatoolithus,-111.147102,43.046001,siltstone,wet floodplain,1
105.3,93.5,Macroelongatoolithus,-111.147102,43.046001,siltstone,dry floodplain,1
99.6,93.5,Richardoestesia,-111.241997,38.657001,not reported,crevasse splay,1
99.6,93.5,Richardoestesia,-111.241997,38.657001,not reported,floodplain,1
83.5,66.0,Grallator,-157.841995,56.814999,siltstone,paralic,1
83.5,66.0,Magnoavipes,-157.841995,56.814999,siltstone,paralic,1
83.5,66.0,Aquatilavipes,-157.841995,56.814999,siltstone,paralic,1
41.3,28.1,Olympidytes,-123.554863,46.362885,not reported,marine,1
83.5,66.0,Albertosaurus,-112.969498,51.7439,not reported,terrestrial,1
83.5,66.0,Albertosaurus,-112.860497,51.4804,not reported,terrestrial,1
83.5,66.0,Albertosaurus,-112.860497,51.4804,not reported,terrestrial,1
70.6,66.0,Albertosaurus,-112.814903,51.495201,not reported,terrestrial,1
83.5,66.0,Albertosaurus,-113.806396,53.2635,sandstone,terrestrial,1
83.5,66.0,Albertosaurus,-112.878609,51.538891,not reported,terrestrial,1
83.5,66.0,Albertosaurus,-112.901711,51.652496,not reported,terrestrial,1
99.6,93.5,Moros,-111.231903,38.628201,mudstone,delta plain,1
70.6,66.0,Ankylosaurus,-107.900002,49.900002,not reported,terrestrial,0
55.8,50.3,Foro,-110.51667,41.733334,not reported,terrestrial,1
15.97,13.82,Feducciavis,-76.847778,38.166389,claystone,estuary,1
55.8,50.3,Vadaravis,-110.683334,41.866669,not reported,lacustrine,1
157.3,145.0,Allosaurus,-104.734703,44.458099,mudstone,pond,1
201.3,190.8,Grallator,-72.566666,42.273609,sandstone,fluvial-lacustrine,1
55.8,50.3,Eocypselus,-110.699997,41.799999,not reported,terrestrial,1
83.5,70.6,Paraxenisaurus,-101.699997,25.470833,not reported,terrestrial,1
0.126,0.0,Gallinago,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0117,Gallinago,-75.099998,23.209999,siliciclastic,cave,1
0.126,0.0117,Gallinago,-79.745003,19.75,carbonate,fissure fill,1
0.126,0.0117,Gallinago,-83.466667,22.666668,phosphorite,cave,1
0.126,0.0117,Gallinago,-79.169998,22.33,siliciclastic,cave,1
0.126,0.0117,Gallinago,-79.102997,22.389999,siliciclastic,cave,1
83.5,70.6,Chirostenotes,-103.566101,29.2978,mudstone,fluvial,1
83.5,70.6,Daspletosaurus,-111.564636,50.723866,not reported,terrestrial,1
199.3,182.7,Dilophosaurus,-111.073608,35.736668,sandstone,wet floodplain,1
190.8,182.7,Dilophosaurus,-111.083298,35.75,siltstone,terrestrial,1
190.8,182.7,Dilophosaurus,-111.083298,35.75,siltstone,terrestrial,1
201.3,190.8,Dilophosaurus,-110.701401,36.998402,not reported,terrestrial,1
201.3,190.8,Dilophosaurus,-109.5466,38.699402,sandstone,terrestrial,1
83.5,70.6,Chirostenotes,-111.513893,50.734207,sandstone,channel,1
83.5,70.6,Citipes,-111.513893,50.734207,sandstone,channel,1
83.5,70.6,Bellatoripes,-120.892403,55.107101,sandstone,terrestrial,1
83.5,70.6,Saurexallopus,-120.892403,55.107101,sandstone,terrestrial,1
145.0,132.9,Megalosauripus,-121.7854,55.6702,not reported,terrestrial,1
99.6,93.5,Irenichnites,-120.910233,55.059307,not reported,terrestrial,1
113.0,100.5,Irenichnites,-121.370003,55.139999,not reported,terrestrial,1
109.0,99.6,Ornithomimipus,-120.967697,54.9184,sandstone,floodplain,1
